Pct	FAxFem(N)	FAP(N)	FDV(N)	HipTorqAP(Nm)	HipTorqDV(Nm)	FemTorsion(Nm)	TKFlex(Nm)	FAxTib(N)	FMLTib(N)	TAnkFlex(Nm)	TibTorsion(Nm)	Rhip(m)	Rknee(m)	Rankle(m)	Fem-GRFang(deg)	Tib-GRFang(deg)	
0.000000e+00	-1.940236e-02	-1.108297e-02	4.576383e-03	-7.503034e-05	-2.400662e-04	-1.194329e-04	1.817127e-04	-3.791148e-03	1.957095e-02	-7.304331e-05	-1.094713e-04	-1.052530e-02	7.966888e-03	-3.202462e-03	1.482840e+02	9.956795e+01	
1.000000e+00	-2.130559e-02	-1.234005e-02	5.434371e-03	-8.187851e-05	-2.666396e-04	-1.335513e-04	1.973288e-04	-4.312934e-03	2.156059e-02	-8.340659e-05	-1.258340e-04	-1.057513e-02	7.826215e-03	-3.307970e-03	1.476716e+02	9.984916e+01	
2.000000e+00	-2.337995e-02	-1.364957e-02	6.469868e-03	-8.767714e-05	-2.965899e-04	-1.488911e-04	2.140601e-04	-4.810635e-03	2.377686e-02	-9.559823e-05	-1.444579e-04	-1.065525e-02	7.690298e-03	-3.434451e-03	1.471344e+02	9.995222e+01	
3.000000e+00	-2.562174e-02	-1.499227e-02	7.680238e-03	-9.219903e-05	-3.298329e-04	-1.653609e-04	2.318615e-04	-5.272150e-03	2.622335e-02	-1.095708e-04	-1.651791e-04	-1.075666e-02	7.561573e-03	-3.573373e-03	1.466771e+02	9.990054e+01	
4.000000e+00	-2.802333e-02	-1.635525e-02	9.051222e-03	-9.539961e-05	-3.661323e-04	-1.828727e-04	2.506868e-04	-5.690045e-03	2.889386e-02	-1.251715e-04	-1.877455e-04	-1.086907e-02	7.441935e-03	-3.715865e-03	1.462951e+02	9.972482e+01	
5.000000e+00	-3.057436e-02	-1.773600e-02	1.055604e-02	-9.746586e-05	-4.051090e-04	-2.013504e-04	2.705108e-04	-6.061048e-03	3.177240e-02	-1.421440e-04	-2.118249e-04	-1.098188e-02	7.333132e-03	-3.853307e-03	1.459782e+02	9.945694e+01	
6.000000e+00	-3.326242e-02	-1.914283e-02	1.215579e-02	-9.880035e-05	-4.462449e-04	-2.207114e-04	2.913275e-04	-6.387421e-03	3.483321e-02	-1.601523e-04	-2.370259e-04	-1.108499e-02	7.236752e-03	-3.978280e-03	1.457163e+02	9.912959e+01	
7.000000e+00	-3.607212e-02	-2.058729e-02	1.380254e-02	-9.988335e-05	-4.889046e-04	-2.408114e-04	3.131316e-04	-6.676343e-03	3.804122e-02	-1.788184e-04	-2.629086e-04	-1.117064e-02	7.154524e-03	-4.085695e-03	1.455062e+02	9.877437e+01	
8.000000e+00	-3.898511e-02	-2.207910e-02	1.544898e-02	-1.011786e-04	-5.324355e-04	-2.614484e-04	3.358900e-04	-6.942535e-03	4.135590e-02	-1.977642e-04	-2.890398e-04	-1.123473e-02	7.087492e-03	-4.172950e-03	1.453470e+02	9.842372e+01	
9.000000e+00	-4.198207e-02	-2.362131e-02	1.705902e-02	-1.030529e-04	-5.763176e-04	-2.823919e-04	3.595511e-04	-7.209173e-03	4.473848e-02	-2.166423e-04	-3.150436e-04	-1.127767e-02	7.035874e-03	-4.239363e-03	1.452379e+02	9.810996e+01	
1.000000e+01	-4.504341e-02	-2.522233e-02	1.859790e-02	-1.059957e-04	-6.200669e-04	-3.034458e-04	3.840777e-04	-7.504089e-03	4.815059e-02	-2.350591e-04	-3.405262e-04	-1.130021e-02	6.999498e-03	-4.283757e-03	1.451729e+02	9.786020e+01	
1.100000e+01	-4.814878e-02	-2.689117e-02	2.003766e-02	-1.104633e-04	-6.632432e-04	-3.244519e-04	4.093794e-04	-7.857567e-03	5.155648e-02	-2.526775e-04	-3.651730e-04	-1.130336e-02	6.976873e-03	-4.306271e-03	1.451428e+02	9.769581e+01	
1.200000e+01	-5.127305e-02	-2.861712e-02	2.138256e-02	-1.162596e-04	-7.055287e-04	-3.452939e-04	4.350550e-04	-8.292270e-03	5.493066e-02	-2.696061e-04	-3.891221e-04	-1.129015e-02	6.961924e-03	-4.314345e-03	1.451341e+02	9.762546e+01	
1.300000e+01	-5.438600e-02	-3.037253e-02	2.265254e-02	-1.227847e-04	-7.466370e-04	-3.658271e-04	4.605231e-04	-8.829663e-03	5.824956e-02	-2.861654e-04	-4.127178e-04	-1.126434e-02	6.947808e-03	-4.317314e-03	1.451359e+02	9.765523e+01	
1.400000e+01	-5.745424e-02	-3.211985e-02	2.387608e-02	-1.292220e-04	-7.863010e-04	-3.858819e-04	4.851087e-04	-9.491258e-03	6.148962e-02	-3.027798e-04	-4.364054e-04	-1.122973e-02	6.928186e-03	-4.324216e-03	1.451395e+02	9.779054e+01	
1.500000e+01	-6.044655e-02	-3.383737e-02	2.505900e-02	-1.351048e-04	-8.240492e-04	-4.052847e-04	5.082364e-04	-1.028947e-02	6.462094e-02	-3.196752e-04	-4.603853e-04	-1.118626e-02	6.899182e-03	-4.339510e-03	1.451396e+02	9.802919e+01	
1.600000e+01	-6.333543e-02	-3.551965e-02	2.619019e-02	-1.402842e-04	-8.592740e-04	-4.238866e-04	5.294206e-04	-1.122989e-02	6.761059e-02	-3.369266e-04	-4.846787e-04	-1.113132e-02	6.858293e-03	-4.364661e-03	1.451318e+02	9.836487e+01	
1.700000e+01	-6.609635e-02	-3.716590e-02	2.726086e-02	-1.446406e-04	-8.913932e-04	-4.415736e-04	5.481716e-04	-1.231841e-02	7.042825e-02	-3.546374e-04	-5.093390e-04	-1.106217e-02	6.802799e-03	-4.401043e-03	1.451103e+02	9.879339e+01	
1.800000e+01	-6.870397e-02	-3.879981e-02	2.823528e-02	-1.488578e-04	-9.197828e-04	-4.582610e-04	5.642783e-04	-1.356910e-02	7.302976e-02	-3.724321e-04	-5.339870e-04	-1.097558e-02	6.733415e-03	-4.444155e-03	1.450678e+02	9.931823e+01	
1.900000e+01	-7.112909e-02	-4.048946e-02	2.902621e-02	-1.551071e-04	-9.437528e-04	-4.739252e-04	5.780825e-04	-1.501300e-02	7.534240e-02	-3.890382e-04	-5.574776e-04	-1.086766e-02	6.656834e-03	-4.479919e-03	1.449926e+02	9.995536e+01	
