"ToeTip.X"	"ToeTip.Y"	"KneeElbow.X"	"KneeElbow.Y"	"HipShoulder.X"	"HipShoulder.Y"	"AnkleWrist.X"	"AnkleWrist.Y"	"MetaPhalJoint.X"	"MetaPhalJoint.Y"	"Costal1.X"	"Costal1.Y"	"Costal2.X"	"Costal2.Y"
639.076671289013	488.111123877891	496.119889120128	435.287290985019	430.175980421152	414.376280782761	525.903313273096	464.199724157132	553.350195221794	479.541411518733	444.696781722354	372.405360106392	408.154978837261	378.277560463952
639.672591768842	488.880809492967	498.709230912471	435.131759674138	432.63209232248	414.04775911222	525.903309488638	464.199723051907	553.495450830119	479.800302263932	447.233996798369	372.159271225756	410.611496878532	378.192456363765
640.0886816488	489.413423793904	501.14249768743	434.985289051205	434.887943846486	413.804149038714	525.903308813229	464.199722701811	553.764188698794	480.059244412264	449.632002627627	372.002075384678	412.924080983439	378.183808458651
640.348895171703	489.745095569892	503.456395702593	434.8859081512	436.997457132905	413.662141420499	525.903310059913	464.199722821884	554.122934589175	480.318241232285	451.924871565861	371.952356253362	415.135679473861	378.261265323751
640.476659230207	489.913592181135	505.687962336582	434.873874981782	439.015699380569	413.638890581319	525.903312237203	464.199723208937	554.538434250973	480.577172372946	454.146769585409	372.02953612297	417.288523084468	378.434653635528
640.492321176526	489.966249669305	507.876168599019	435.002463971256	441.004424532833	413.754257321243	525.903315495078	464.199724137278	554.978718088933	480.835195587967	456.332409346835	372.25793453767	419.420652091695	378.714840119866
640.415113701454	489.953867527925	510.060685390922	435.329660933332	443.027806847474	414.029082068559	525.903320396678	464.199726054048	555.412281497762	481.091207335994	458.516701388369	372.663643636955	421.568590006013	379.113067955884
640.26592841947	489.922090678728	512.280141981836	435.906439840546	445.146418486739	414.482747294519	525.903326890245	464.199729149165	555.806927838828	481.344492954826	460.734261751687	373.270117449484	423.771117704066	379.640020056439
640.080109106887	489.871658598719	514.564093187297	436.722689116725	447.389450984549	415.121934083747	525.903329567165	464.199731371665	556.124431638102	481.597725608107	463.017140892186	374.077827388707	426.086681717724	380.301498423475
639.900440865895	489.780189238047	516.937421444399	437.736844626575	449.769938189604	415.946783657966	525.903320260609	464.199729516769	556.32346321269	481.855322829383	465.396068261263	375.075411266197	428.583854299207	381.100791909063
