"ToeTip.X"	"ToeTip.Y"	"KneeElbow.X"	"KneeElbow.Y"	"HipShoulder.X"	"HipShoulder.Y"	"AnkleWrist.X"	"AnkleWrist.Y"	"MetaPhalJoint.X"	"MetaPhalJoint.Y"	"Costal1.X"	"Costal1.Y"	"Costal2.X"	"Costal2.Y"
247.903063360346	176.429436925436	164.993554373948	212.946815612337	137.411976973558	224.88747541661	191.851123348898	176.756652764601	214.310188799793	178.439975303867	127.936751864356	262.570477994777	118.305334037333	260.387825337199
247.788923909563	176.439664076072	166.949631918264	213.900180276712	139.744479281478	225.254657697751	192.680254513071	176.629088362204	214.804998438264	178.432069983038	130.632945603547	262.955173186574	121.112947297213	260.729781141402
247.726170098963	176.437998205449	169.012364704427	215.084271010027	142.041543207155	226.087020138557	193.210939707135	176.677898636218	215.135852010199	178.433349341996	133.272395226388	263.453645069489	123.853318650441	261.332483094791
247.69882607602	176.429975667392	171.117767612757	216.420502143681	144.305569947405	227.252187163122	193.494268376052	176.862634839224	215.316630270835	178.439539108636	135.853872692357	264.04096443679	126.524771135984	262.123909568858
247.687831199882	176.420330295345	173.181468842128	217.823682374387	146.545942521112	228.616478481893	193.587003470969	177.142952609861	215.354805521666	178.446986706585	138.372554672022	264.706994944792	129.126675463661	263.039962175175
247.669769308081	176.412662815875	175.090311915723	219.199293669904	148.781901828371	230.044371634035	193.553918566839	177.478654973127	215.248801741961	178.452917353646	140.818541520542	265.462486815713	131.659881586778	264.027729627856
247.623507179501	176.41116787214	176.746227809449	220.457706591618	151.027521772841	231.401309730549	193.455588479897	177.829467701639	215.001785578069	178.454096172871	143.184594337619	266.307242603678	134.124464114968	265.028436934835
247.551670973892	176.426221208033	178.208167974293	221.560169029782	153.243101492479	232.562784931215	193.308890054283	178.154312575068	214.666282295807	178.442499918002	145.491165535719	267.127128595628	136.512428381093	265.922283432762
247.469565753384	176.471489054684	179.618872447574	222.495090357054	155.360263471231	233.409701054564	193.107382140333	178.411692353155	214.321147376202	178.407556180749	147.77347968037	267.747236985517	138.811483361865	266.556939400165
247.388367823285	176.550355979702	181.089797249654	223.255212588586	157.342575020553	233.877866767133	192.85324779921	178.57181004452	214.025806825902	178.346553179015	150.056208206897	268.043144911152	141.02194714237	266.832837111418
247.306824628467	176.63603189277	182.638560756131	223.845209529301	159.247861782742	234.063594752465	192.574544781395	178.639115298309	213.782112879793	178.279849440102	152.332738397327	268.039817649318	143.181150222766	266.80568433076
247.221238225025	176.697047795659	184.264656582659	224.272426345445	161.15119470058	234.090593193041	192.303382723467	178.624903127029	213.580969868011	178.231395053629	154.59147938154	267.789628882678	145.333433080089	266.559396063075
247.12310253835	176.723110580399	185.940099831521	224.55727852218	163.130159764384	234.035412134526	192.05475057012	178.556519004971	213.400926673854	178.209322271343	156.839473161396	267.350940513052	147.53034547669	266.176765459656
246.998761621118	176.72660812381	187.607474032757	224.734180847691	165.265036771168	233.924091680823	191.825299706333	178.478499668529	213.207298559828	178.204821240745	159.103718958062	266.788528279224	149.831158866353	265.739384081492
246.840214041373	176.720214216906	189.220523514589	224.837687438311	167.613088604033	233.781242006284	191.613631747021	178.430368773778	212.973220390373	178.209076115663	161.41050045066	266.171456596847	152.279053769081	265.322684331321
246.677662685595	176.711257246716	190.814511289097	224.898812845241	170.081861087256	233.638247270643	191.436778274866	178.413774547873	212.726598328963	178.218606436205	163.775142963641	265.594492512195	154.810692746227	264.962645228033
246.556399526446	176.704925881999	192.456971842583	224.947081330553	172.519677592933	233.529078754808	191.319021964214	178.415307819694	212.51703421413	178.232035013116	166.208501713677	265.162373310405	157.320541490001	264.679451614463
246.501040899157	176.70399561452	194.185290394231	224.996752785556	174.839032021511	233.46760534064	191.269467032044	178.42377935649	212.376275455662	178.244356364352	168.700930754372	264.932201379977	159.737114697417	264.475229057711
246.49132706521	176.706025830251	195.971356771237	225.029026171884	177.091767936958	233.424131099365	191.264294379207	178.432892831727	212.297268678067	178.242692890777	171.198394599465	264.857826078852	162.062926051387	264.313066609479
246.501735190085	176.708010093614	197.780311630522	225.02165240256	179.346271384532	233.365336428842	191.27611895457	178.437287930006	212.267610938426	178.212900185287	173.645132943147	264.877930130234	164.313610765475	264.151662538475
246.516618139088	176.708837798191	199.60688984679	224.966650310572	181.643510576074	233.291683200207	191.28961038914	178.436425657276	212.270426153907	178.136971167205	176.051847442602	264.90413315445	166.560873909849	263.961358371636
246.528363376467	176.708940732257	201.469903339895	224.867646717862	184.00214732499	233.231116966146	191.299245673199	178.4336895145	212.285199017536	177.993756190411	178.483311388032	264.826036972459	168.922037454533	263.721968271942
246.53137107454	176.708749711603	203.386985075152	224.727559842168	186.432826342512	233.20275483566	191.301340138422	178.432137299464	212.29467645236	177.770127475246	180.988942473659	264.561896002259	171.482078908358	263.420838320366
246.528378708115	176.708481182461	205.366968976444	224.544408794156	188.911663713381	233.180610884056	191.299488298937	178.432767194398	212.297385139012	177.490970033055	183.538856544094	264.167207396198	174.168225141769	263.079315750007
246.524531515372	176.708287660013	207.41568079309	224.314763645409	191.40535569389	233.125539456888	191.299347409355	178.435944144587	212.296459109028	177.192259145026	186.08041213237	263.73687542099	176.862249518876	262.728193873405
246.522791884584	176.708239578701	209.509331831514	224.034139563136	193.927349909656	233.001029836164	191.301973377953	178.439945958486	212.294335015927	176.907699003761	188.59161141455	263.314306416253	179.494330278226	262.363856696929
246.522575556951	176.708274041349	211.576023743053	223.696338259667	196.567046031422	232.774854574527	191.30094655761	178.439659906392	212.292315648784	176.667302042231	191.100243447945	262.859237543777	182.073291233096	261.926786526464
246.523002115297	176.708319941061	213.543745587716	223.294035560332	199.405284071158	232.417317797072	191.290075668946	178.430397413881	212.291492837528	176.497506266952	193.637979261797	262.326684661708	184.617465186344	261.357093283262
246.523505255217	176.708349894427	215.387367159343	222.809331819413	202.353524313688	231.922072177742	191.273137595332	178.415490050333	212.291789681906	176.389426994181	196.229074277132	261.703800324732	187.1703288837	260.646724054
246.523712044055	176.708363432444	217.110615284147	222.217819865615	205.218971124029	231.29714400332	191.260045565099	178.403206622124	212.292409876385	176.312437466973	198.89321721602	260.997519289247	189.790833301451	259.819536147161
246.523397750681	176.708362186533	218.712678817268	221.51302488741	207.8597191927	230.561208822088	191.263970873041	178.405089408507	212.292642502203	176.243367196961	201.634141952348	260.217539765823	192.512249937234	258.912764770076
246.522834429121	176.708353620079	220.175795785982	220.750078460525	210.312986221078	229.768615555208	191.308911877621	178.443620364521	212.29210441114	176.185613544273	204.401287584859	259.382014389319	195.279320969587	258.007766240486
246.522408184286	176.708346302032	221.478866557413	219.996954161042	212.653138586236	228.9817344691	191.420066239439	178.542695644458	212.290518219983	176.148019104684	207.132604128552	258.51222872211	198.017947769998	257.19428200478
246.522781410923	176.708344008425	222.610441518935	219.311061518084	214.917284800179	228.276973025709	191.584346858389	178.694500577548	212.28883991536	176.131671041673	209.769454945303	257.675226051523	200.655894659416	256.526518959568
246.524956104489	176.708344624088	223.570932347338	218.736825298546	217.096737997349	227.747992457902	191.741609051549	178.852243240744	212.289541476224	176.12812395561	212.25739890064	256.994292616177	203.123215796751	256.015006831009
