"ToeTip.X"	"ToeTip.Y"	"KneeElbow.X"	"KneeElbow.Y"	"HipShoulder.X"	"HipShoulder.Y"	"AnkleWrist.X"	"AnkleWrist.Y"	"MetaPhalJoint.X"	"MetaPhalJoint.Y"	"Costal1.X"	"Costal1.Y"	"Costal2.X"	"Costal2.Y"
615.792339763457	413.751768803468	538.776431721902	450.93468590768	529.398425428935	455.620360334085	550.910462478705	415.924934582207	579.498578678664	416.295310371322	548.031012941229	503.961343562223	538.462105123654	502.279688510193
616.014664064749	413.782320703883	539.801379121391	452.102289006205	530.729519064378	456.019049634228	551.168101556055	416.252430263079	580.0446053718	416.681873477774	549.293107066285	504.043820306804	539.952117382026	502.341393100424
616.18472518847	413.780914309585	540.844535092853	453.239285054083	531.93192787123	456.414760775747	551.393942443241	416.524192846354	580.322353418102	416.859279092419	550.494830827074	504.179441413725	541.192912048774	502.521122823642
616.300449121622	413.760248063387	541.877924524087	454.335012248745	533.008878216965	456.810470916984	551.564003417962	416.761296731195	580.384947519975	416.874808526108	551.626108118217	504.359452468732	542.223262644305	502.792682378618
616.359261670476	413.732387751477	542.872154208076	455.379179663451	533.961234629987	457.209287501493	551.651879248991	416.987953134451	580.290113454753	416.77918323959	552.672610924451	504.576501736621	543.081599410539	503.129525704723
616.356910529786	413.707276590555	543.793073215101	456.36274066369	534.781937644283	457.614755081074	551.623033807703	417.238897328606	580.111013653525	416.634666431959	553.60574602906	504.827943484842	543.805200886539	503.503929939927
616.288795293233	413.694417499573	544.605543691527	457.276906726196	535.46228407056	458.030508879595	551.441244323023	417.551047656237	579.924012668164	416.505915476641	554.393961096167	505.112108176153	544.431106706503	503.887928110991
616.153245147735	413.707018911191	545.282733663354	458.110717082265	536.007404174712	458.459421031385	551.084482683655	417.94294990129	579.778526235731	416.437438550605	555.030607520847	505.419110684874	544.998367110525	504.2556076668
615.956857538952	413.768747415109	545.821253032781	458.847080184637	536.461470703158	458.902209985507	550.5707826949	418.381296550544	579.647911829957	416.416876287639	555.579323074053	505.715878840065	545.551706918218	504.586854299315
615.707695321968	413.905001896205	546.221943076177	459.467905996103	536.875467529623	459.359219414242	549.925225382588	418.823781495072	579.492265184463	416.421911907498	556.116018993746	505.965323278764	546.136800013402	504.862614450361
615.418829519714	414.112078788346	546.522262285926	459.977138553533	537.292314578017	459.831513394907	549.181643012867	419.252673115369	579.289422334709	416.431267847171	556.705511815481	506.143295012152	546.786196122789	505.077024272472
615.115270926796	414.316892541637	546.84696678737	460.431252444208	537.735706833613	460.321873493519	548.394731332196	419.708826844449	579.059513256749	416.426144099704	557.386167640727	506.256495677287	547.501156197621	505.25566497735
614.823654885818	414.436541924438	547.333043297012	460.894134718037	538.226517849111	460.833261445455	547.622215840806	420.241397743926	578.828757349999	416.388203763302	558.192317006173	506.316189236496	548.278387517461	505.428623046894
614.55418806699	414.430767474346	548.046987632933	461.394686621028	538.783138234642	461.358746001685	546.919993065034	420.865100878069	578.61229071777	416.313430095335	559.133244617296	506.342509090246	549.115936470169	505.614628626588
614.283851268049	414.345549806844	548.912732565799	461.891052990447	539.418937017884	461.871388025108	546.340260555916	421.524998759057	578.402834250858	416.226767901057	560.167581689514	506.373526474359	550.01455769905	505.809444443959
613.985770323512	414.237145649775	549.83739549755	462.333176161794	540.146628035181	462.342127489459	545.934293848118	422.157977262272	578.190513512368	416.156433920139	561.248016562925	506.449096697319	550.97542895715	506.005902927828
613.645511011989	414.151465840099	550.75916200006	462.698047327174	540.97491349625	462.765671580246	545.714741825714	422.719260199064	577.974280859443	416.112635474565	562.340851777455	506.578237036721	552.007554137743	506.183877099744
613.270063324051	414.116603404872	551.669723597691	463.009241524462	541.9055867422	463.177659643029	545.627730119676	423.195653180827	577.768290253428	416.074563864168	563.435836401455	506.71685516572	553.133415401029	506.300921143963
612.868141690059	414.158286641079	552.56675630145	463.294773592382	542.939315371073	463.617009338217	545.613087405824	423.577369157271	577.588113167446	416.01868703351	564.525582427335	506.815968857345	554.376453685282	506.313027289949
612.427851815742	414.270687898185	553.48426286931	463.573967900077	544.053604001724	464.082409976204	545.625314566121	423.869522052365	577.444846266164	415.939436628974	565.631205294634	506.845496771697	555.740546530321	506.209927810246
611.906981626311	414.401557133778	554.509686840329	463.85336414642	545.191881873205	464.51337038396	545.640496968391	424.099146819892	577.343003261495	415.857670947733	566.815752259131	506.80316292588	557.200791489278	506.030990422528
611.262877505473	414.496020328682	555.732547667758	464.138073178538	546.296745835331	464.845746279245	545.636993268449	424.295026014578	577.286320630709	415.795993658789	568.144625321458	506.689335436285	558.730287303424	505.819193584285
610.524957382805	414.538844255829	557.16243273537	464.418485118747	547.379594524851	465.05474730382	545.612967067292	424.485685042269	577.269448247553	415.763577402844	569.646860943345	506.51957167567	560.313201652371	505.604360761777
609.813411598246	414.56472232986	558.708256872682	464.666449684027	548.538480804707	465.165148437559	545.591525826758	424.699325435868	577.275591623174	415.752678757574	571.305694048886	506.328559526568	561.947643282223	505.399747020415
609.251124484359	414.610926411763	560.274726765156	464.853477570762	549.875666613254	465.204936253299	545.597009920792	424.963675746483	577.287521878112	415.754544453932	573.101654840117	506.151746567265	563.633463545407	505.217433334683
608.878936133231	414.698684124094	561.825181353888	464.973438488049	551.458509200532	465.203453510097	545.644277274934	425.294469813615	577.295841830096	415.762245034455	575.020994304999	506.012378872515	565.393151261254	505.066381288169
608.649097952748	414.831899046149	563.386268769599	465.044344674727	553.316676877141	465.191507332486	545.737946977451	425.694489979953	577.299610707021	415.770820333704	577.056140548803	505.920527733115	567.273638444568	504.952184248317
608.509949271482	415.012381658037	564.987113207076	465.084826209466	555.474110841281	465.198840371013	545.882474488073	426.165396524499	577.29842892602	415.775602910285	579.198682251225	505.884318984227	569.320313531322	504.879302691106
608.419747206711	415.217174804	566.643322674451	465.10179523907	557.877270492844	465.232324616331	546.089263576524	426.699236814731	577.294323668574	415.775842634964	581.417150345141	505.885930639236	571.523080794143	504.832783156556
608.345933992854	415.400383388843	568.357987494581	465.091311634703	560.400857361619	465.277650957497	546.376153019678	427.279155455522	577.291569604538	415.774417301238	583.658721395858	505.883509771804	573.82045920649	504.779692443315
608.25823182776	415.517761895557	570.132596176043	465.05036535759	562.921253805582	465.320242639145	546.759481294472	427.887546633818	577.294258191532	415.774172231362	585.876373907346	505.836755044226	576.153922097384	504.688816237387
608.15668732278	415.564501075455	571.95091917119	464.996951213568	565.38364158014	465.353852344698	547.22825188835	428.500300995358	577.30227836229	415.775297878585	588.126707566715	505.743911038056	578.541666197273	504.566531096194
608.065424089643	415.567103317489	573.782659136929	464.965741450613	567.787827837426	465.378846171579	547.749764833477	429.08814549939	577.312182325713	415.775876781291	590.548595285106	505.63382705248	581.062805139913	504.449060005189
608.007497631769	415.551982851539	575.598321987741	464.987358569124	570.137808212551	465.394436564423	548.2938426108	429.623848687706	577.319911234504	415.774047886589	593.271764168974	505.535107655851	583.792138747897	504.370101942827
607.984334210413	415.533677412554	577.383289712986	465.03609299521	572.471106485788	465.383147697174	548.869289021436	430.107461268768	577.314920652321	415.769380235458	596.283371722605	505.462768161357	586.729611928763	504.321552895495
607.982657457277	415.518651604489	579.133056418594	465.047943031106	574.848037429993	465.316159774352	549.51140569317	430.557579195797	577.282257518036	415.762414985245	599.473662760045	505.422586490371	589.824286434841	504.266892971587
