pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
168.283951,193.480056,111.475909,202.773616,103.502369,168.286095,123.456190,189.879956,137.669870,187.146556,104.049049,148.878955,67.148148,148.332275
168.283951,193.980056,111.475909,202.773616,104.275709,168.286095,123.776210,190.153296,137.943210,187.966576,104.822389,148.878955,67.968168,148.378955
168.557291,194.253396,111.475909,202.773616,105.095729,168.286095,124.136170,190.746656,137.943210,188.786596,105.642409,148.878955,69.061528,148.605615
168.557291,194.253396,111.749249,202.773616,105.915749,168.286095,123.909510,191.019996,138.263230,189.106616,106.735769,148.878955,70.428228,148.878955
168.830631,194.253396,111.702569,202.726936,107.509109,168.286095,123.909510,191.293336,138.216550,189.879956,107.875809,149.152295,71.794928,148.878955
169.330631,194.753396,111.975909,203.046956,109.149149,168.286095,123.909510,191.613356,138.263230,190.699976,109.242509,149.152295,73.661628,149.105615
169.330631,195.253396,111.975909,203.000276,111.062529,168.286095,123.909510,192.113356,138.263230,191.746656,111.382549,149.152295,75.848348,149.105615
169.330631,195.253396,111.702569,202.726936,113.749249,168.286095,123.909510,192.613356,138.263230,192.613356,113.569269,149.152295,78.308408,149.105615
169.330631,195.753396,111.702569,202.453596,116.162629,168.059435,124.409510,192.613356,138.263230,193.386696,116.302669,149.152295,80.721788,149.105615
169.697331,196.440116,111.702569,201.406916,119.396029,168.059435,124.409510,192.613356,138.263230,194.206716,119.629429,149.152295,84.275209,149.105615
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
