pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
191.977372,176.895726,140.423467,217.181018,134.507445,247.042843,144.430912,210.919850,169.595000,195.770653,136.134307,266.481200,105.209051,257.466310
191.977372,176.895726,141.268613,216.899303,135.634307,247.324558,144.712628,210.356419,169.031569,194.362076,136.761168,266.481200,105.772482,257.466310
191.977372,176.895726,141.550328,216.744449,136.761168,247.387989,144.712628,210.074704,169.249854,193.516930,138.169744,266.481200,106.899343,257.466310
191.977372,176.895726,142.050328,216.462733,137.951460,247.387989,144.994343,209.792989,168.876715,193.235215,139.014890,266.481200,108.307920,257.748025
191.977372,176.895726,142.050328,216.462733,139.578321,247.324558,144.994343,209.792989,168.595000,192.953500,140.423467,266.762915,109.434781,258.029740
191.977372,176.895726,142.268613,215.962733,140.641752,247.606273,144.994343,209.292989,167.749854,192.671784,142.332044,266.762915,111.125073,258.311456
191.977372,176.895726,142.268613,215.962733,142.113759,247.606273,144.994343,209.292989,167.186423,192.390069,144.022336,267.044631,112.815365,258.593171
191.977372,176.895726,142.268613,215.962733,144.085766,247.606273,144.494343,209.292989,166.904708,192.108354,146.057774,267.044631,115.350803,258.874886
191.977372,176.895726,142.268613,215.962733,146.557774,247.606273,144.494343,209.292989,166.341277,191.826638,148.656642,267.326346,117.604526,258.874886
191.695657,176.895726,142.395474,215.899303,149.656642,247.387989,144.494343,209.292989,165.777847,191.826638,151.346934,267.326346,120.358248,258.874886
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
