pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y
168.212554,193.174088,111.126424,202.521271,103.063656,169.198338,121.973607,191.889673,135.602174,189.320842,103.063656,149.075834,66.315616,149.075834
168.640692,193.602226,111.626424,202.521271,103.491795,169.198338,122.473607,191.817811,135.602174,189.320842,103.491795,149.075834,67.100031,149.075834
169.068830,194.030365,112.054563,202.521271,104.419933,169.198338,122.758022,191.889673,135.602174,189.820842,104.419933,149.075834,68.456308,149.075834
169.568830,194.030365,112.054563,202.521271,105.276210,169.198338,122.758022,192.317811,135.602174,190.248981,105.632487,149.075834,69.668862,149.503972
169.568830,194.030365,111.982701,202.521271,106.560625,169.126476,122.758022,192.317811,135.602174,190.605258,106.845040,149.075834,71.453277,149.503972
169.568830,194.030365,111.982701,202.521271,107.773179,169.126476,122.758022,192.317811,135.602174,191.033396,108.129455,149.075834,73.093969,150.003972
169.568830,194.030365,112.054563,202.593133,109.629455,169.126476,123.258022,192.817811,135.602174,191.961534,110.270147,149.075834,75.162799,150.003972
169.568830,194.030365,112.482701,202.593133,112.054563,169.198338,123.758022,193.317811,135.602174,192.317811,112.482701,149.075834,77.447214,149.932110
169.568830,194.030365,112.482701,202.164994,114.338978,169.126476,123.758022,193.317811,135.602174,192.745950,114.623393,149.075834,80.516045,149.932110
169.568830,194.030365,112.482701,201.736856,116.835946,169.126476,123.758022,193.317811,135.602174,193.174088,117.692223,149.075834,83.584875,149.432110
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
