"PercentStance"	"InterpV.N"	"InterpML.N"	"InterpHz.N"	"SquaredV.N"	"SquaredML.N"	"SquaredHz.N"	"NetGRF.N"	"APAngle"	"APAngle.Convert"	"MLAngle"	"MLAngle.Convert"	"InterpV.BW"	"InterpML.BW"	"InterpHz.BW"	"NetGRF.BW"
0	0.0218407593459835	-0.00293068759052495	0.00588381719368627	0.000477018768809166	8.58892975325694e-06	3.46193047687182e-05	0.0228084853361888	74.9226752651004	15.0773247348996	97.6425446795597	-7.64254467955972	0.101302223311612	-0.013593170642509	0.0272904322527192	0.105790748312564
1	0.0242052207246152	-0.00285830909217577	0.00645558485588985	0.000585892710327341	8.16993086641467e-06	4.16745758315944e-05	0.025213829876188	75.0666837786161	14.9333162213839	96.7346682903119	-6.73466829031194	0.112269112822891	-0.01325746332178	0.0299424158436449	0.116947262876568
2	0.0267706492972936	-0.00278626774737623	0.00709654988179144	0.000716667663798686	7.76328796006901e-06	5.03610202247541e-05	0.0278350852699163	75.1531178496644	14.8468821503356	95.9419053009974	-5.94190530099736	0.124168132176686	-0.0129233197930252	0.032915351956361	0.12910521924822
3	0.029526614308713	-0.00272042176186411	0.0078106250454537	0.000871820952535495	7.40069456242383e-06	6.10058636006686e-05	0.0306631294994263	75.1830289926607	14.8169710073393	95.2640601377984	-5.26406013779844	0.13695090124635	-0.0126179116969578	0.03622738889357	0.142222307511254
4	0.0324604206386689	-0.0026637023041048	0.00859952800053009	0.00105367890803932	7.09530996489322e-06	7.3951881831901e-05	0.0336856957748555	75.1618689455776	14.8381310544224	94.6911809436681	-4.69118094366806	0.150558537285106	-0.0123548344346234	0.0398864935089522	0.156241631608792
5	0.035558259605233	-0.00261599483266427	0.00946329830999646	0.00126438982615314	6.84342896452616e-06	8.95540149039818e-05	0.0368888502127899	75.0970251109737	14.9029748890263	94.2076278317851	-4.20762783178508	0.164926992603121	-0.0121335567377749	0.0438928493042507	0.1710985631391
6	0.0388048794804093	-0.00257577408427113	0.0103993404383187	0.00150581867148909	6.63461213320278e-06	0.000108146281552051	0.0402566710642391	74.9977899091334	15.0022100908666	93.7975844975032	-3.79758449750317	0.179985526346982	-0.0119470041014431	0.0482344176174337	0.186719253544708
7	0.0421782235226676	-0.00254455016188083	0.0114046968034096	0.00177900253952811	6.47473552632776e-06	0.000130067109177701	0.0437669325430986	74.8694391650586	15.1305608349414	93.452385771839	-3.45238577183905	0.195631834520722	-0.011802180713733	0.052897480535295	0.203000614763908
8	0.0456509675463068	-0.00252613461858355	0.0124741334811543	0.00208401083791396	6.38135611120626e-06	0.000155604006105655	0.0473919423544849	74.7170006902374	15.2829993097626	93.1672799062291	-3.16727990622913	0.211739181569141	-0.011716765392317	0.0578577619719587	0.219814203870524
9	0.0491947890949294	-0.00252520104134208	0.0136002363463027	0.00242012727409458	6.37664029919512e-06	0.000184966428675293	0.0511025473246596	74.5461751267303	15.4538248732697	92.9384512651687	-2.93845126516867	0.228176201739005	-0.0117124352566887	0.0630808735913854	0.237024802062428
10	0.0527850535472524	-0.00254202621469889	0.0147726835988069	0.0027862618779863	6.46189727621637e-06	0.000218232180710458	0.0548721783417879	74.364931840669	15.635068159331	92.7571239403104	-2.75712394031035	0.244828634263694	-0.0117904740941507	0.0685189406252639	0.254509175982319
11	0.0564006174772339	-0.00257333501553058	0.0159779776556959	0.00318102965181326	6.62205310215577e-06	0.000255295769965917	0.0586766348292175	74.1828723667505	15.8171276332495	92.6123659417071	-2.61236594170713	0.261598411304424	-0.0119356911666539	0.0741093583288307	0.272155078057595
