"PercentStance"	"InterpV.N"	"InterpML.N"	"InterpHz.N"	"SquaredV.N"	"SquaredML.N"	"SquaredHz.N"	"NetGRF.N"	"APAngle"	"APAngle.Convert"	"MLAngle"	"MLAngle.Convert"	"InterpV.BW"	"InterpML.BW"	"InterpHz.BW"	"NetGRF.BW"
0	0.00194809115588189	0.00249788789371174	-6.21536559776236e-06	3.79505915162524e-06	6.23944392955167e-06	3.86307695138479e-11	0.00316773447623794	90.182800998553	-0.182800998552977	37.950502794781	52.049497205219	0.0090356732647583	0.0115857508984775	-2.88282263347048e-05	0.0146926459936824
1	0.00247481231541521	0.00280257455633245	0.000190028469078323	6.12469599653079e-06	7.85442414380203e-06	3.61108190602512e-08	0.0037436921560664	85.6091592911338	4.39084070886615	41.4461004004008	48.5538995995992	0.0114787213145418	0.0129989543429149	0.000881393641365134	0.0173640638036475
2	0.00307273392151178	0.00310401973082507	0.000445594958565723	9.44169375240916e-06	9.63493848935134e-06	1.98554867099188e-07	0.00439035159285218	81.7487263101206	8.25127368987935	44.7097942375383	45.2902057624617	0.0142520126229674	0.0143971230557749	0.00206676696922877	0.0203634118406873
3	0.00378366556120306	0.0033906379473026	0.000769465853925123	1.43161250790341e-05	1.14964256896884e-05	5.92077700356719e-07	0.00513854341901274	78.5047928756141	11.4952071243859	48.1356823083102	41.8643176916898	0.0175494692078064	0.015726521091385	0.00356895108499593	0.0238336893275174
4	0.0046881287337371	0.00366238084377178	0.0011702756149568	2.19785510240914e-05	1.34130334448265e-05	1.36954501496252e-06	0.0060630957013625	75.9839633310679	14.0160366689321	52.0029351908344	37.9970648091656	0.0217445674106545	0.0169869241362327	0.0054279945035102	0.0281219652196776
5	0.00586581855498144	0.0038987070191421	0.00165489670973155	3.44078273199646e-05	1.51999164211079e-05	2.73868311988031e-06	0.00723508305833131	74.2448899583649	15.7551100416351	56.390063563975	33.609936436025	0.0272069506260735	0.0180830566750561	0.00767577323623168	0.0335578991573808
6	0.00732429517889231	0.00404504480300235	0.00220330805261829	5.36452998675451e-05	1.63623874582963e-05	4.8545663747326e-06	0.00865229759662565	73.2575648583233	16.7424351416767	61.0891092542094	28.9108907457906	0.0339716845032111	0.0187618033534432	0.0102194251049086	0.0401312504481709
7	0.00910024010848938	0.00406615760914911	0.00278587488047443	8.28143700321588e-05	1.65336377024412e-05	7.76109884965842e-06	0.0103493529548595	72.9789730337409	17.0210269662591	65.9240142845035	24.0759857154965	0.0422089058835314	0.0188597291704504	0.0129214975903267	0.0480025647256933
8	0.0112152837879864	0.0038810305312865	0.00336936494277791	0.000125782590445071	1.5062397984778e-05	1.13526201176208e-05	0.012336839487789	73.2783559108312	16.7216440891688	70.9119055194649	19.0880944805351	0.0520189415027198	0.0180010692545756	0.0156278522392296	0.0572209623737893
9	0.0137451582602309	0.00346455868506036	0.0039302038686302	0.000188929375598794	1.20031668822272e-05	1.54465024489958e-05	0.0147098281747278	74.0429823997419	15.9570176002581	75.8529040086821	14.1470959913179	0.0637530531550598	0.0160693816561241	0.0182291459583961	0.0682274034078285
