"PercentStance"	"InterpV.N"	"InterpML.N"	"InterpHz.N"	"SquaredV.N"	"SquaredML.N"	"SquaredHz.N"	"NetGRF.N"	"APAngle"	"APAngle.Convert"	"MLAngle"	"MLAngle.Convert"	"InterpV.BW"	"InterpML.BW"	"InterpHz.BW"	"NetGRF.BW"
0	0.00440790604782903	-0.0011554227859153	-0.00045417645047179	1.94296357264877e-05	1.33500181421227e-06	2.06276248163154e-07	0.00457940102948663	95.8828128561443	-5.88281285614433	104.688206230409	-14.6882062304093	0.0214183967338631	-0.00561429925128911	-0.00220688265535369	0.0222517056826367
1	0.00579451815424134	-0.00147181964948087	-0.00019835460009979	3.35764406398325e-05	2.16625308059799e-06	3.93445473807476e-08	0.00598180894611414	91.9605505001087	-1.96055050010868	104.251853207063	-14.2518532070634	0.0281560648894137	-0.00715169897706934	-0.00096382215791929	0.02906612704623
2	0.00736796269607362	-0.00184547461097097	0.000124792168867802	5.42868742907325e-05	3.40577653973845e-06	1.557308541073e-08	0.00759659291497719	89.0296665034399	0.970333496560059	104.061739242904	-14.0617392429043	0.0358015680081323	-0.00896732075301735	0.000606375942020418	0.03691250201641
3	0.00911456907733238	-0.00228551569543229	0.000512062384054682	8.30753694654636e-05	5.22358199406734e-06	2.62207885163765e-07	0.00941069388221159	86.7844662436084	3.21553375639161	104.076902187148	-14.0769021871479	0.0442884794816928	-0.0111055184423338	0.00248815541328806	0.0457273755209504
4	0.0110315402259284	-0.0027923468024464	0.000962179014185155	0.000121694879756276	7.79720066513263e-06	9.25788455338317e-07	0.0114200643114103	85.0152350859174	4.98476491408256	104.204578482291	-14.2045784822914	0.0536032080948902	-0.0135682546280194	0.00467531105046237	0.0554910802303708
5	0.0131279574492672	-0.00335801899809075	0.00147892299241004	0.00017234326678977	1.12762915915384e-05	2.18721321747907e-06	0.0136310957592846	83.5724739693448	6.42752603065519	104.348120755447	-14.3481207554468	0.0637898807058659	-0.0163169047526275	0.00718621473474266	0.0662346732715483
6	0.0154017678915894	-0.00398085582739911	0.00206140822144918	0.000237214454186394	1.58472131185375e-05	4.24940385545827e-06	0.0160409186507628	82.3767056078943	7.62329439210569	104.491937446762	-14.4919374467621	0.07483852231093	-0.0193433227764777	0.0100165608428046	0.0779442111310146
7	0.0178328299101483	-0.00466712685208492	0.00269927188076447	0.00031800982260428	2.17820730534521e-05	7.28606868628576e-06	0.0186300285653033	81.3927444532324	8.60725554676762	104.66624139879	-14.6662413987896	0.0866512629258906	-0.0226779730422008	0.0131159955333551	0.0905249201423874
8	0.0204025285645198	-0.00541855013317239	0.00338049954726224	0.000416263171826046	2.93606855457025e-05	1.14277771890402e-05	0.0213787659737598	80.5921203320553	9.40787966794474	104.873395827313	-14.8733958273127	0.0991376509451885	-0.0263292037569115	0.0164261396854336	0.103881272953157
9	0.0231021582609024	-0.00622931758219045	0.00409804743437473	0.000533709716311781	3.88043975397871e-05	1.67939927743853e-05	0.0242756690253009	79.941047598734	10.058952401266	105.090467767583	-15.0904677675832	0.11225538513558	-0.0302687929163773	0.0199127669308782	0.11795757543878
10	0.0259142947940605	-0.00709752477493476	0.00484289774928702	0.000671550674673471	5.03748579308127e-05	2.34536586100493e-05	0.0273016334898543	79.4145921440698	10.5854078559302	105.316816768131	-15.3168167681307	0.125919799776776	-0.0344874867586723	0.0235320590344364	0.132660998492975
11	0.0288026692056385	-0.00802965167208908	0.00559751359741784	0.000829593753369436	6.4475305975083e-05	3.13321584732776e-05	0.0304204079166897	79.0022199843763	10.9977800156237	105.577487293842	-15.577487293842	0.139954660863161	-0.039016771973222	0.0271988027085415	0.147815393181194
12	0.0317309664738717	-0.00902826808100458	0.00634389851450854	0.00100685423336597	8.15096245424861e-05	4.02450483623837e-05	0.0335947749846734	78.6940518361385	11.3059481638615	105.882402595759	-15.8824025957589	0.154183510563031	-0.0438691354762127	0.0308255515768151	0.163239917321056
13	0.0346777931742675	-0.0100843505840045	0.007072856130083	0.00120254933943727	0.000101694126701112	5.00252938368527e-05	0.0368003907584585	78.4721120331752	11.5278879668248	106.214504394102	-16.2145043941024	0.168502396376421	-0.0490007317007021	0.0343676196797036	0.178816281625163
14	0.0376210084989103	-0.0111870483788618	0.00777827183241232	0.00141534028047508	0.000125150051430994	6.05015126988989e-05	0.0400123961367596	78.3184957493849	11.6815042506151	106.560463530348	-16.5604635303479	0.182803734202674	-0.0543588356601642	0.037795295589953	0.19442369357026
15	0.0405208297514829	-0.0123333588511999	0.00844751584479717	0.00164193764374866	0.000152111740552471	7.13605239480993e-05	0.043190391388007	78.2240189397128	11.7759810602872	106.928719693792	-16.9287196937922	0.196894216479509	-0.0599288573916419	0.0410472101302098	0.209865847366409
16	0.0433332598317258	-0.0135204418334138	0.00906690523023393	0.00187777140764386	0.000182802347370726	8.22087704540434e-05	0.0462901990217004	78.1821178423544	11.8178821576456	107.328481781622	-17.3284817816219	0.210560057491379	-0.0656969962750913	0.0440568767261124	0.22492808076628
17	0.04603127337389	-0.014734780065037	0.00963101009907814	0.00211887812842179	0.000217113743565012	9.27563555285451e-05	0.0492823317986817	78.1826167770835	11.8173832229165	107.750060164606	-17.7500601646065	0.223669938648639	-0.0715975707727745	0.0467979110742378	0.239467112724401
18	0.048595959826434	-0.0159581492843668	0.0101399903348573	0.00236156731145239	0.000254662528582137	0.000102819403990999	0.0521445034881484	78.2138223576929	11.7861776423071	108.179367173956	-18.1793671739558	0.236131971945743	-0.0775420276208299	0.0492710900624747	0.253374652517728
19	0.0509972594272451	-0.0171791500694285	0.0105898167508676	0.00260072046908974	0.000295123197107945	0.000112144218816956	0.0548451263560824	78.2689856701979	11.7310143298021	108.616827997142	-18.6168279971417	0.247800094398664	-0.0834749760419266	0.051456835524138	0.266497212614589
20	0.0532030910505062	-0.0183883092288377	0.0109733961719197	0.00283056889732845	0.000338129916295358	0.000120415423545902	0.0573507997953796	78.3458922406981	11.6541077593019	109.066420366474	-19.0664203664736	0.258518421042304	-0.089350384979775	0.0533206811074815	0.278672496576188
21	0.0552036878358698	-0.0195659233621069	0.0112912588880989	0.00304744715068016	0.000382825357011841	0.000127492527278072	0.0596470035707585	78.4402722089325	11.5597277910675	109.515927705659	-19.5159277056587	0.268239493857482	-0.095072513907225	0.0548652035378955	0.289829949323413
22	0.0570081845597685	-0.0206860984803174	0.0115518679648759	0.00324993310680063	0.00042791467033739	0.000133445653477926	0.0617356738897045	78.544959702241	11.455040297759	109.943905866129	-19.943905866129	0.277007699512966	-0.100515541692504	0.0561315255824874	0.299978979055901
23	0.0586199108928611	-0.021731230616056	0.0117609187197775	0.00343629395308698	0.00047224638408821	0.000138319209133213	0.0636149317873437	78.6553580793945	11.3446419206055	110.340456153474	-20.3404561534745	0.284839217166478	-0.105593929135355	0.0571473212817177	0.309110455720815
