"PercentStance"	"InterpV.N"	"InterpML.N"	"InterpHz.N"	"SquaredV.N"	"SquaredML.N"	"SquaredHz.N"	"NetGRF.N"	"APAngle"	"APAngle.Convert"	"MLAngle"	"MLAngle.Convert"	"InterpV.BW"	"InterpML.BW"	"InterpHz.BW"	"NetGRF.BW"
0	0.000540947590849821	0.0079072296585571	-0.00179245794188841	2.92624296046225e-07	6.2524280873165e-05	3.21290547343883e-06	0.00812587291573343	163.206660893121	-73.2066608931208	3.91360794268926	86.0863920573107	0.00262851113143742	0.0384219128209771	-0.00870970817244125	0.0394843193184326
1	0.00256937410307809	0.00746669903627591	-0.0012128769331791	6.60168328156834e-06	5.57515944983236e-05	1.47107045503794e-06	0.00798901422172535	115.269724194651	-25.2697241946514	18.9889094367069	71.0110905632932	0.0124848109964922	0.036281336425053	-0.00589347392215306	0.0388193110871008
2	0.00467265349091134	0.00697988684638258	-0.000643856360335668	2.18336906461259e-05	4.87188203883046e-05	4.14551012744694e-07	0.00842419503852892	97.845520947098	-7.84552094709804	33.8001502860535	56.1998497139465	0.022704827458267	0.0339158738891282	-0.00312855374312764	0.0409338923154952
3	0.00683513565777207	0.00644891878684799	-8.84788980267054e-05	4.67190794601472e-05	4.1588553519361e-05	7.82851539602013e-09	0.00939763063196805	90.7416362394078	-0.741636239407782	46.6653322952909	43.3346677047091	0.0332125153438876	0.0313358541634985	-0.000429926618205565	0.0456639000581538
4	0.00905013756988015	0.0058811927966042	0.000452305518669811	8.19049900337562e-05	3.45884287108291e-05	2.04580282219167e-07	0.0108026848064175	87.1388663910351	2.86113360896488	56.9823486480041	33.0176513519959	0.0439754012141893	0.0285772244732954	0.00219779163590773	0.0524911798173836
5	0.0113101840109317	0.00528370295739715	0.000978837061479368	0.000127920262361135	2.79175169420074e-05	9.58121992925564e-07	0.0125218170125612	85.0536757596107	4.94632424038932	64.9597443459132	25.0402556540868	0.0549571623466069	0.0256739696666528	0.00475625394304843	0.0608445918977708
6	0.0135990199883401	0.00465834316668203	0.00149102923219947	0.000184933344643274	2.17001610585732e-05	2.22316817127334e-06	0.0144518744069107	83.7429461353822	6.25705386461782	71.0911082523022	18.9088917476978	0.0660788143262395	0.0226352923551119	0.00724504000096924	0.0702229077109363
7	0.0158978222521283	0.00400583889221443	0.00198993966315998	0.000252740752360266	1.60467452303777e-05	3.95985986301725e-06	0.0165150645609898	82.8653605904617	7.13463940953831	75.8573537721952	14.1426462278048	0.0772488933533931	0.0194647176492441	0.00966928893663741	0.0802481271185121
8	0.0181968984561971	0.00333344775418214	0.00247736376674853	0.000331127113425148	1.1111873929862e-05	6.13733123279846e-06	0.018664841777733	82.2472963559612	7.75270364403885	79.6192159049983	10.3807840950017	0.0884203034800636	0.016197510953266	0.0120377248141328	0.0906940805526387
9	0.0204935708442383	0.00265411887056066	0.00295494786167478	0.000419986445947814	7.04434697906619e-06	8.73171686521635e-06	0.0208749253841085	81.7951270048436	8.20487299515639	82.6207075446531	7.37929245534693	0.0995800332567458	0.0128965931514123	0.0143583472384586	0.101433067949993
10	0.0227818333349347	0.00197721923692984	0.00342347996549698	0.000519011930100742	3.90939591088542e-06	1.17202150741592e-05	0.0231223169489086	81.453973051137	8.54602694886304	85.0397689325601	4.96023106743993	0.110698898614843	0.00960747928537337	0.0166349852550874	0.112353337944162
11	0.0250478752014903	0.00130577341918265	0.00388143684616697	0.000627396052109433	1.70504422224395e-06	1.50655519907826e-05	0.0253804383004403	81.1914646462914	8.80853535370862	87.0158090606954	2.98419093930458	0.12170979203834	0.00634486598242298	0.0188602373477501	0.123325744900099
12	0.0272752945086742	0.00064274388137663	0.00432516886336578	0.000743941690534913	4.13119697047095e-07	1.87070856966288e-05	0.0276235750026782	80.9893717027492	9.01062829725078	88.6500715057139	1.34992849428608	0.132533015105317	0.00312314811164543	0.0210163695984732	0.134225340149068
13	0.0294513727681329	-3.08396144177476e-06	0.00475051380321964	0.00086738335792752	9.51081817435346e-12	2.25673813945803e-05	0.0298320423174968	80.8370985533848	9.16290144661522	90.0059996515456	-0.00599965154560778	0.143106767580821	-1.49852353827734e-05	0.0230831574500468	0.144956473845951
14	0.0315629287391144	-0.000620317197828361	0.00515575054284873	0.000996218470590414	3.8479342592163e-07	2.6581763660085e-05	0.0319872635227901	80.7227669173688	9.27723308263117	91.1259089017155	-1.12590890171548	0.153367000675969	-0.00301417491656152	0.0250522378175351	0.155428880091303
15	0.0335898361025791	-0.00120335201308566	0.00554119599390331	0.00112827708939813	1.44805606739731e-06	3.07048530428501e-05	0.0340650847424217	80.6324862800225	9.36751371997754	92.0517372595472	-2.05173725954715	0.163215918865788	-0.00584719151159213	0.0269251506020569	0.165525193111865
16	0.0355094863155289	-0.00175124436631189	0.00590623868138614	0.00126092361839273	3.06685683053913e-06	3.48836553615019e-05	0.0360398963731137	80.556532119026	9.44346788097401	92.8234055425731	-2.82340554257306	0.172543665284397	-0.0085094478440811	0.028698924593713	0.17512097363029
17	0.0373089201510867	-0.00226056467488836	0.00624887291974356	0.00139195552284016	5.11015264935312e-06	3.90484127671044e-05	0.0378960959500662	80.4917825502638	9.50821744973618	93.4673387428442	-3.46733874284423	0.181287269927535	-0.0109842792754536	0.030363813992923	0.184140407920632
18	0.0389883802236732	-0.00272439015203116	0.00656831351087938	0.00152009379246571	7.42230170048437e-06	4.31427423772006e-05	0.0396315384074779	80.4372605958869	9.56273940411306	93.9971585578261	-3.99715855782611	0.189447911679656	-0.0132380473859629	0.0319160034542244	0.192573072922633
19	0.0405526444000431	-0.00313770128490231	0.00686497323560221	0.00164451696783635	9.84516935327761e-06	4.71278575255347e-05	0.0412491211387001	80.3917493263278	9.60825067367225	94.4243617634218	-4.42436176342181	0.197048806608567	-0.0152463619285827	0.0333574987152683	0.200433047321186
20	0.0420028335218837	-0.00350211625255129	0.0071393424115267	0.00176423802386708	1.22648182463839e-05	5.09702100690239e-05	0.0427489538138945	80.3534651328045	9.64653486719548	94.7661886606496	-4.76618866064963	0.20409540098097	-0.0170170857752735	0.0346906822717527	0.207720864013093
