"PercentStance"	"InterpV.N"	"InterpML.N"	"InterpHz.N"	"SquaredV.N"	"SquaredML.N"	"SquaredHz.N"	"NetGRF.N"	"APAngle"	"APAngle.Convert"	"MLAngle"	"MLAngle.Convert"	"InterpV.BW"	"InterpML.BW"	"InterpHz.BW"	"NetGRF.BW"
0	0.00657288181869987	0.00133671900695582	0.00141027137307304	4.32027754025953e-05	1.78681770355695e-06	1.98886534570932e-06	0.00685408334147328	77.8902695485683	12.1097304514317	78.5045947590652	11.4954052409348	0.0304864648362703	0.00619999539404369	0.00654114737046865	0.0317907390606368
1	0.0089361757555015	0.00120670502570236	0.00158356470793385	7.98552371332128e-05	1.45613701905533e-06	2.50767718421362e-06	0.00915527450907299	79.9510329481921	10.0489670518079	82.3095290521353	7.69047094786472	0.0414479394967602	0.005596962085818	0.00734491979561155	0.0424641674817857
2	0.0116144430461496	0.0009915347664575	0.00177407898924205	0.000134895287272253	9.83141193093929e-07	3.14735626007009e-06	0.0117909195877767	81.315331728587	8.68466827141296	85.1204425510818	4.87955744891822	0.0538703295275955	0.00459895531752087	0.00822856674045478	0.0546888663626008
3	0.014599032887642	0.000683289436686895	0.00197754765797322	0.000213131761254453	4.66884454287894e-07	3.91069473955537e-06	0.0147481978712077	82.285813386995	7.71418661300504	87.3202984193176	2.67970158068236	0.0677135106105844	0.00316924599576482	0.00917229897019119	0.0684053704601471
4	0.017879404518999	0.000275580378324391	0.00219058277607825	0.000319673105954002	7.59445449174145e-08	4.79865289885069e-06	0.0180152075591088	83.0149394587088	6.98506054129119	89.1169536781049	0.883046321895122	0.0829285923886781	0.00127820212580886	0.0101604024864483	0.0835584766192429
5	0.0214283820769347	-0.000247745899667434	0.00240615972817861	0.000459175558435096	6.13780308020263e-08	5.78960463750856e-06	0.0215644740511659	83.5931831994438	6.40681680055621	90.6624000808508	-0.662400080850759	0.0993895272585097	-0.00114909972016435	0.011160295585244	0.100020751628784
6	0.0252179051358251	-0.000901775358745509	0.00261562831654935	0.000635942739439474	8.13198797640592e-07	6.84151149033479e-06	0.0253692224896123	84.0783943810952	5.92160561890482	92.0479859698144	-2.04798596981439	0.116966164822936	-0.00418263153407008	0.0121318567557948	0.117668007836792
7	0.0292376115053106	-0.00168649798528253	0.00281291341532037	0.000854837926535471	2.84427545436203e-06	7.91248188208931e-06	0.0294209905317942	84.5045597622139	5.49544023778614	93.3013045434641	-3.30130454346407	0.135610442974539	-0.00782234687051266	0.0130469082343245	0.136460995045427
8	0.0334784311187048	-0.00259726642924861	0.00299201312505403	0.00112080535016986	6.74579290450183e-06	8.95214254049558e-06	0.0337120643926601	84.8929661080505	5.10703389194953	94.4361375591982	-4.43613755919817	0.155280292758371	-0.0120466903026373	0.0138776118972821	0.156363935030891
9	0.0379084650037798	-0.00363816073740229	0.00314306525610019	0.0014370517189428	1.32362135511756e-05	9.87885920410415e-06	0.0382121288558761	85.2603353715593	4.73966462844074	95.4820150869472	-5.48201508694717	0.175827759757791	-0.0168745859805301	0.0145782247500009	0.177236219183099
